Total Debts to Total Capital,Price to Book Ratio,Price Earnings Ratio (P/E),Total Assets Growth Rate,Revenue Growth Rate,Return on Common Equity,Return on Assets,Gross Margin
1.3422199723393544,0.8236125453569403,0.6665521989453652,0.04998834468040629,0.1473377287709748,19.901399373236682,7.173047855952324,19.024465154758587
1.2021368023707026,0.8758929997527423,0.7304937257646352,0.10828352701984001,0.0990482717303685,22.617911308264546,8.479160468411052,18.357965060026117
1.1146055912594979,0.9400738597331235,0.7163355650990849,0.08809431147730712,0.12413279611534775,23.110995032814426,8.006068277767268,18.318945801744363
1.1390902366650582,0.937786918440013,0.6948853992018542,0.033466816865593454,0.06884069677876978,22.75690062497558,7.803729618956114,18.287236461705266
1.1495740308974458,0.8999825423874099,0.7110121600731067,0.11389888252333306,0.1737556019498545,17.083553443430503,7.687938624627474,18.829813544669854
0.909399871782457,0.9287581362209505,0.7157336769406303,0.14613655787698474,0.09300096819103487,22.102786468414592,6.679394384764176,18.347615428728503
0.9275719493670144,0.906816482170373,0.6783768152440164,0.14705219894262744,0.13402095012461673,22.067939337058217,7.197270892283784,18.726956967411716
0.8914271498033998,0.8662076803602365,0.6113401773324113,0.06481300280945693,0.0664964577511704,21.51374223438228,7.310158217925189,18.762026331275155
0.8925014898857306,0.8847184864044383,0.5620032983587785,0.21429770816157473,0.15493368784663034,18.09943549060014,7.398804610430384,19.616234287486726
0.8835430092335401,1.4428446919333309,0.6888638663459627,0.12128103772763978,0.10360049878659905,33.73126626998244,9.904079062819614,19.198597076154186
0.9373431606764352,1.4198763584436365,0.6294031292683073,0.20015961558243883,0.3595525179967026,36.05581967103629,10.66177554169074,19.810301770210263
0.875341609765199,1.3888190096524435,0.691700620706126,0.05563547806328799,0.26312656409277163,38.32525389711198,10.070776463134397,19.562364733751448
0.8769093325913918,1.3548829022779856,1.0560239749045,0.04488938511609379,0.20146232091575675,40.110969967195466,9.892043440817565,19.240164499499645
0.900168497210182,1.3408182878891477,0.9276542591342624,0.04745398929635825,0.09696204701156685,35.35197618594693,8.155807448131288,18.266384527311125
0.8891816434014315,1.3580144180287803,0.8779169566909576,0.1022924102404564,0.14550868874354095,41.049824003619875,10.260548136583882,18.411189841506133
0.8925813128937835,1.377057507729435,0.6363227196644878,0.0358729884052916,0.12445007795961742,39.48615021411409,10.29786190022249,18.43903021406798
0.8390461850907811,1.4053446083698364,0.6768656545232394,0.060828204059748765,0.1437720613008825,39.05121246327157,11.345760412545078,19.142420913175606
0.8704656767813973,1.351277047171674,0.6135361171259145,0.08517524255900547,0.09136687708210636,39.25957881757479,10.986682873436806,18.253647380059963
0.9058524520176003,1.3824528428184806,0.5732914105900844,0.18724309270676212,0.184644056693676,26.168268127617875,7.854957432619348,19.264866083776692
0.9370537000046758,0.9551235662007037,0.6075829253147459,0.13012917272933816,0.07044260006160592,27.663488105102267,8.896815492742741,19.610286219342033
