Total Debts to Total Capital,Price to Book Ratio,Price Earnings Ratio (P/E),Total Assets Growth Rate,Revenue Growth Rate,Return on Common Equity,Return on Assets,Gross Margin
3.64947179843237,0.8077185573876345,3.2313936923564537,0.013042175457116596,0.013635789977394877,11.855770202247191,3.224936844444444,46.79534285714286
3.638747214449625,0.7707187749717296,3.157227613285721,0.009073516258046957,0.027872582086124156,12.377447056179777,3.2779506444444446,45.19128571428571
3.662533895181211,0.7724093292512689,3.1339540623474815,-0.00207754435347291,0.02422649980293306,12.873214112359554,3.370713677777778,49.02144285714286
3.6608921979392695,0.7789691903392526,3.047423072980885,0.0056554371095777385,0.01648466387482071,13.598246426966293,3.540562488888889,48.055400000000006
3.667919193153038,0.6483481604447867,2.933124617261539,0.005682882624789914,-0.006918524742573256,13.633972166666666,3.4589051648351643,30.84692857142857
3.6580467843725994,0.7310275595220839,3.0107755117086517,0.029420525698510218,0.03965822288654778,13.723521022222222,3.4784304395604395,49.22701428571429
3.656956836858606,0.765522900865035,3.0655648623170317,0.02029554894296154,0.015627085357418566,13.977070377777778,3.524728571428571,48.91224285714286
3.6536686434105268,0.7858633251029488,3.109392873947176,0.013327767223052707,0.012945130029315516,13.949816222222221,3.444601758241758,47.58324285714286
3.6442652567133167,0.8071767565807874,3.0724579936847762,0.015382755287524849,0.011854959665738863,14.57731452222222,3.7016185714285714,49.46865714285714
3.699230473033191,0.41977233072452924,2.7749212568623687,0.04389406821028302,-0.010728313664511584,13.717737477777776,3.2797899999999993,50.68777142857143
3.6482895049248047,0.5248258050039598,3.0655486476125593,0.022806325657612533,-0.07002731396470169,12.265549333333333,3.109611648351648,53.345328571428574
3.6545169784474103,0.5260638604412304,3.0849302137641854,0.012039721536837418,0.04044558411454697,11.588805888888889,2.974828791208791,52.604085714285716
3.644361981379478,0.6693043806867497,3.3157407618678083,0.0310181930927016,0.04282931112879934,11.494348377777778,2.982133186813187,55.20615714285714
3.6215301679345453,0.8082215457349371,3.297804367602169,0.010248938415010778,0.027787755737602074,13.424097522222223,3.327298351648351,51.69578571428571
3.605443442927992,0.8451294033056452,3.1575377206272064,0.02780781591217242,0.026587255495020716,15.638144744444444,3.6986710989010985,55.494485714285716
3.5954183753520783,0.8569994155737328,3.0774642292104044,0.013734033288137769,0.016355938783424936,17.195054322222223,3.937778241758241,49.88375714285714
3.608115007784753,0.9201282186373371,3.149646918288206,0.02282572706217864,0.04646347013545515,17.660753333333332,4.1338463736263735,54.082057142857145
3.6385240091735396,0.9630415876734668,3.118411550814349,0.008490881417215075,-0.014331128958728968,17.95224096666667,4.168533076923077,52.19674285714286
3.6903197853060448,0.8207126861544203,2.9331803660861717,-0.0026400709545737365,0.028329289320060277,16.66141441111111,3.7289130769230763,-20.79505714285714
3.7441173880235663,0.8238631973708906,2.899946596831001,-0.002797830875654127,0.06672532677576017,17.030700333333332,3.8342623076923075,48.081599999999995
