Total Debts to Total Capital,Price to Book Ratio,Price Earnings Ratio (P/E),Total Assets Growth Rate,Revenue Growth Rate,Return on Common Equity,Return on Assets,Gross Margin
0.7615584732124111,1.2789727270592546,0.45377512899032985,0.07228061916802854,0.17075504248302104,37.22143680284399,7.179460744750924,18.787201205970938
0.6602330623869673,1.3115826313235315,0.4814871244671288,0.057055112788028876,0.19423310891139953,38.20838724406992,7.585573741667532,19.341204310434506
0.6809493970812271,1.3362103764208901,0.505865470806484,0.03380894078581656,0.14642742987324533,46.76412315510931,8.183712637139777,19.18145254237649
0.6955805699808147,1.371720864378895,0.5044981828600293,0.0639102615700843,0.1512162204030942,60.09251341534632,8.666650504263213,19.39103994617605
0.8105387563042028,1.4221975977564167,0.5352638859793828,0.07400083508802711,0.16021446683086418,62.09267965404969,9.131406843971295,19.253682966425917
0.6004749737103547,1.4784390050436642,0.6093617159640219,0.15753385528044409,0.19099026467835803,70.84748195450503,8.162272491073825,19.54745612329581
0.5646209038760718,1.510838645552758,0.58522799632868,0.05838649262099218,0.14051475777638112,92.55131392780342,8.23171422843508,19.55861400266929
0.5503541013323452,1.5383775154797483,0.5918368993618309,0.0867388312477993,0.11831365256229066,79.36489005176406,7.307229401516801,19.767283299459766
0.5519251110539247,1.5482774028277873,0.6631042668672584,0.04207225251429524,0.18493199745884742,75.22592974280933,7.548666424542564,19.590071216756826
0.5208432182722078,1.762993130511712,1.0436268694482937,0.0660660483024578,0.34664270892173227,102.21179642987354,7.665583549408137,21.838620525410885
0.5132686321473029,1.6309384586783546,1.1336417834129773,0.05572535159713023,1.0664433731078407,89.0471071800944,8.616714985084075,171.96829949592433
0.5328816651108864,1.5913860340282713,1.1400984069774607,0.11349872183774018,0.4850096412935708,87.97465529135592,10.083292160133464,269.9011924113784
0.5395053538612741,1.567005290107005,1.1912564172240885,0.05418698623974156,0.2036172841025838,119.59463636849055,11.303906110044576,204.51427056026543
0.5618061789658093,1.617965492090736,1.0308454711855397,0.0415848894481273,0.20075009949211797,144.24859299411207,11.238351468434765,624.125576030154
0.5730518412355766,1.5778269295012861,0.9750568954141389,0.037795343990272914,0.26118930443830507,130.65652316775098,10.719106162361399,560.5505384744285
0.5830825428835315,1.6275966039936693,0.9113857654979023,0.05397427902765327,0.49587032115090235,156.7520187241687,10.274217143334544,27.17375003093971
0.6129917797192083,1.6183060661589954,0.8846534897293675,0.045122910909835424,0.20907340917518613,157.51104363676936,9.980562172856287,19.786817268058638
0.6250711234072674,1.6400007464579096,0.8678777187283668,0.055169758049843434,0.17897612580257646,157.8273302874431,9.793957043984497,19.33676261603072
0.6679464776598528,1.7655222281361127,0.8296456405834732,0.03507511341319494,0.22262668550459827,167.13572906662324,9.416344225437014,19.14591897789244
0.6836588305156027,1.7211289255141289,0.7820717594607687,0.03917519320420109,0.1208616554076972,169.9139295464288,9.223811614692986,19.225995542605723
