Total Debts to Total Capital,Price to Book Ratio,Price Earnings Ratio (P/E),Total Assets Growth Rate,Revenue Growth Rate,Return on Common Equity,Return on Assets,Gross Margin
0.3196067033298327,0.5654536726727318,0.30609689133979606,0.0935842422052591,0.11354371365110098,19.149792115759272,5.625140528436791,13.05261200116151
0.3328645295363327,0.5477310592588275,0.30168054688161283,0.03249096225535726,0.08030018391555865,19.461943276624297,5.116648277022233,11.248965678668792
0.31409521147116576,0.5258987249734844,0.5140016151097726,0.03392195873027709,0.26768971168873423,19.5248699038508,5.268537933177207,9.97845048536305
0.3282375749981531,0.5359757335952033,0.5315524012608583,0.14366016200212708,0.09591288334660115,19.534898813758776,5.8178764177353255,10.174375371749521
0.3850985610699142,0.5555922625902113,0.5782956886844699,0.07109857139519575,0.2781943604280441,12.76051515473289,4.897897411089831,11.693496336475159
0.327803167238787,0.5830176019528543,0.5673801924111792,0.02878623518160056,0.31080733238773633,11.609097471648573,4.736093452558494,11.809837822381278
0.33898682209632347,0.61925766422283,0.5458553880778281,0.22899833561708452,0.11583498465020457,10.454071521464373,3.9622748829483685,13.27806537383622
0.35460526808752396,0.6840648086485658,0.9699788633512669,0.024128794242659096,0.11320813122414976,10.434560084155791,3.5446283096424067,14.132388924411037
0.3459233846922553,0.6615882202529794,1.104732641876156,0.04799993290842178,0.10655073996809448,12.982144856160819,4.244043637189117,14.463224813562773
0.35723811083721746,0.7621035569438872,1.228132050979153,0.02426091304186102,0.10923934416563352,13.853524183018903,4.433450678968252,16.63551579220605
0.309463619942697,0.7471630307548403,1.1133251145057002,0.06586431492001403,0.13032234710862864,14.014930238005862,4.546363295726821,14.50296858478146
0.2971804925655381,0.7149890245808291,1.0480394969190865,0.02019176977102817,0.12270731231441048,13.575035972178734,4.353772056864706,14.673208067332679
0.3134728966298524,0.6952750004114668,0.5334038161373463,0.03515889184273064,0.09140990426890726,17.34756625114336,4.844420776596746,13.219108675497196
0.3343598007578882,0.6614870460388055,0.4394488153829946,0.22031977942265196,0.17752673138023825,19.139745962383977,4.534279505967147,10.97702762084719
0.34305350852235184,0.6693273751574601,0.5619551306024052,0.035551674012385986,0.10216181592209503,18.983768737879753,5.0875345282862,8.865157639581577
0.3290859731852441,0.6985816341862496,0.7170961482134326,0.036682800620670676,0.07643202055731711,21.486315136737435,7.129096608793366,8.103131740460793
0.3194184736977651,0.7557170079375914,0.8690405307960811,0.05706161327895165,0.14227615084991377,19.644803236399234,7.837435296025477,9.596821251406498
0.32931493894683417,0.663155424814209,0.7627893136316308,0.03320236936502163,0.09055105063383599,21.94853894686377,8.828499244692969,10.771710879466443
0.331322827657068,0.7000657046788316,0.8401458555353,0.04109049965519699,0.10236952154440025,22.78605134053774,9.436043159985992,9.451583056837064
0.35241902192568764,0.7198387713287842,0.795149190203202,0.10776007694771077,0.12654134822255664,23.403046615590902,9.169681227504226,10.317459861770088
