Total Debts to Total Capital,Price to Book Ratio,Price Earnings Ratio (P/E),Total Assets Growth Rate,Revenue Growth Rate,Return on Common Equity,Return on Assets,Gross Margin
0.5483585631287239,0.6404675053572392,0.6129657273434952,0.03343400854624259,0.083126838095483,9.264877801266266,3.6746090191848357,22.03348779296771
0.5343900863169446,0.6427539693918924,0.6246049030827544,0.02947384178096308,0.08281215029967226,10.219064374379796,3.7994019923180495,26.28382257431546
0.5294161827662451,0.6863975856394849,0.7326119445476039,0.03897483717945164,0.0714958793267761,11.109011587657594,3.9905879517974325,20.643411872302597
0.5368344590498444,0.6865523649415635,0.7194044922492948,0.029104605496415532,0.06310788027085165,11.230982107441715,4.097730539000527,21.329900489922593
0.5238649731490873,0.7383963267501081,0.7712597154694024,0.03465451541391684,0.1662374309984206,11.756962410510805,4.232795383720462,54.01319296192719
0.5710422541353495,0.7696259739010455,0.7698895364384407,0.05748288950851497,0.17124622329463857,11.745268217588062,4.196066198684167,23.82751442418537
0.5767135882701886,0.7775104178806828,0.7900721471808159,0.02692689582830911,0.052122675429545406,12.403427131351966,4.164788574364201,24.658593780388017
0.582407161743125,0.8100243610279569,0.8558348034307885,0.026945464396819455,0.04778434324127422,12.861521930893604,3.9458529045043926,24.80279385693321
0.5611060918062369,0.7930777608010682,0.7917308638861191,0.03749915014882718,0.07952518606404273,12.699682798204831,4.3291236972033875,25.43593708436007
0.5413635109701076,0.9399548237525633,0.9551793200164972,0.10430223839750648,0.10765358850305376,13.715330601159062,4.041366559131809,26.696396061310992
0.5518221811408855,0.929244753849336,0.8716434308707314,0.05540703478717911,0.14378343367391364,13.3117985957821,3.972279680774493,26.632013453343095
0.5430119513610562,0.9608535290376926,0.8624499710161083,0.03706801371092165,0.12129052353198237,12.349626330529755,3.873297260757969,22.41590699484249
0.5314464965875841,0.8666135212201485,0.9433336081607688,0.04473949792750431,0.08819992638831359,11.446577792621477,3.7163520171366,23.14271253165577
0.5389097746543909,0.8142311698791423,1.0396570970347332,0.03290327090868038,0.10968063424136072,12.376749173609731,3.984167542147922,23.740018180449972
0.5453029704460184,0.8384303373852668,1.049366754065667,0.04829124903826889,0.08577143003714696,12.8170014197279,4.017345375213849,20.897594552119198
0.5514417139209147,0.8630334914528746,0.9148449799012964,0.035233209454881675,0.09610225097800473,15.104743727003559,4.272049515373307,23.342969909150888
0.5409662584710204,0.9245832884374673,1.0694645532172409,0.060352316634905825,0.09467917723821381,14.503756726078946,4.470035151538773,23.13588189565126
0.5328213723275314,0.8714014453480896,0.986580798100184,0.0532179580697247,0.11782665716051442,14.554589614696335,4.5224182077705795,28.406617767218563
0.5141922554015093,0.8829809138444712,0.8799515632608942,0.07249683554917265,0.12958226106296322,14.63269669518378,4.141174600449245,206.94028424100074
0.5006124976867856,0.8759370634182039,0.9048593543292373,0.03411980965133651,0.13413156584106636,17.352943295910766,4.84822817986715,31.646760724230003
