Total Debts to Total Capital,Price to Book Ratio,Price Earnings Ratio (P/E),Total Assets Growth Rate,Revenue Growth Rate,Return on Common Equity,Return on Assets,Gross Margin
4.077346838960676,0.781797516561692,2.988066265000701,0.0019254731516849639,-0.02917997859481738,4.621751678571429,2.104166107142857,62.623325925925926
4.067718091508092,0.6937497551544815,2.9291335495966218,0.005742325999182152,0.0773462055738936,7.106216035714286,2.496646964285714,60.374725
4.0569658825504495,0.7081129570709945,2.95855706024864,0.010588754689031277,-0.10962172289466841,7.229993250000001,2.5197252142857143,64.664025
4.060341049341872,0.7126149625254729,3.0054922951292395,-0.0032040151085132363,0.12558692442798183,6.318810285714286,2.332545178571429,63.96635714285714
4.076627809962503,0.7136769546307428,2.9461144659672915,0.024813259230778543,-0.037995344408819465,6.1523248214285715,2.307647892857143,61.005989285714286
4.094640731649854,0.793654146233904,3.0155726109887375,0.030830787460570344,0.05584514000767992,4.407602821428571,2.1039625714285717,61.19224285714286
4.073771776661868,0.8288328025466869,3.030889879803204,0.009620086478129558,-0.15060298658176421,4.024879586206897,2.163572275862069,67.85164999999999
4.100481288186263,0.8555675891493656,2.9947229981408787,0.019924906157440067,0.12380873100065076,4.194691862068966,2.439991862068965,68.47435714285714
4.0509002242089345,0.8635093598576454,2.8637332128180186,0.029176595348302928,-0.06216903055723451,4.289706206896552,3.352261241379309,65.20455357142858
4.103582608755256,0.6811074818685311,2.6874285879440776,0.011967578552702784,0.023602637004710447,3.150176413793104,3.023415862068964,66.39742142857143
4.101042782672208,0.7071521539705353,2.780136516763529,0.014437183816391395,-0.12912309773902012,2.5262704827586204,3.1637444137931023,71.18548571428572
4.090075073834042,0.7155985160928728,2.7925766293143126,0.011979794012212034,0.15246505484742204,3.6310726896551717,2.9782496551724127,69.857625
4.088117096981001,0.7713237475762744,2.9322232428599957,0.02149555373140171,-0.05708435873960559,8.306898896551724,2.2167093793103447,67.16247142857142
4.100381870406437,0.7920361460350518,2.9451447332245,0.02641039155185089,0.1420350944083682,8.563312275862069,2.27926924137931,62.89283214285714
4.091377716157733,0.7559666444222948,2.908463348728962,0.005426313317234859,-0.16262551529748645,9.563419034482758,2.3866371034482756,68.70096071428571
4.090310630948215,0.7267818764833435,2.960880998771244,0.013817290715827043,0.14189111750104413,10.62199296551724,2.3444113103448276,66.92373214285713
4.086692891166555,0.8274431295159903,3.032196454504336,0.0028498361367768075,0.008373236309899869,10.221572827586204,2.5004627586206896,61.983446428571426
4.073421557828798,0.8365820231775586,3.0535482086512933,0.004273213398790976,0.10080122548265068,11.815692275862066,2.7694976551724135,58.75013448275862
4.074593650617247,0.7600839849069752,3.004078691301704,0.02439481135209679,-0.07439104683821143,10.748285655172412,2.6738795862068967,61.00290344827586
4.078226381201863,0.6786040803691079,2.9042326476303426,0.015065044422148753,0.1416705442946274,10.764777655172413,2.787591448275862,58.615806896551724
