Total Debts to Total Capital,Price to Book Ratio,Price Earnings Ratio (P/E),Total Assets Growth Rate,Revenue Growth Rate,Return on Common Equity,Return on Assets,Gross Margin
3.393429255787006,1.9223211207296367,3.4286664092506807,0.03222570023909922,0.057153071342526125,20.3442978245614,8.215022877192983,55.35323898305085
3.367405516936356,1.9291221546722739,3.41626593591042,0.009317098980748036,0.015957219706940654,21.553879637931036,9.205713827586207,56.42701186440678
3.3163424374933883,1.9064092698104549,3.3498410642464904,0.0124288508766155,-0.0014788972290175008,23.844690775862066,9.871033465517241,56.30569152542373
3.410748099182182,1.9096789267648742,3.335992169356621,0.006165445431021755,0.024752982278107637,25.773500793103448,10.895520172413793,55.487132203389834
3.481770305631202,1.81732902692867,3.2331887924172724,0.027132821631663313,0.029514338566147363,28.739052101694917,11.534149457627118,54.90690677966102
3.3004410129158868,1.9217364435287914,3.397906123316652,0.03970026556137725,-0.03144842412672276,26.25140366101695,10.762220576271186,55.21897966101695
3.297592926926855,1.9397271831212173,3.5058418458219442,0.025921343907357088,0.026696080547320367,26.106908745762713,10.58812240677966,55.836161016949156
3.2982947030051832,1.9408422250077562,3.5107022437103974,0.06648106171187426,0.056448947585093556,26.768914067796608,10.427545152542372,55.3175406779661
3.3553936105955735,1.9511980687083283,3.471613008549403,0.051867641312949374,0.03972969690584926,28.692596271186442,10.407652474576272,55.668928813559326
3.3938295118257717,1.9162965610649045,3.4562034893735945,0.01723438096503502,-0.01230158444973878,26.640978033898307,10.153648915254237,55.46609491525424
3.383430075393212,2.064392705716163,3.5999621559889077,0.039889530864390316,0.03255179383183418,26.451037966101694,10.16394413559322,55.435233898305086
3.354182583177261,2.0859411730942163,3.7003137320469475,0.02719308560297321,0.04986680767713128,27.484538237288138,10.487577593220339,55.935111864406785
3.322885746349066,2.160429620952391,3.794835829721358,0.03506535020699204,0.05987532786953385,29.61868972881356,10.64909145762712,56.32763389830508
3.421406037635138,2.2241407414837266,3.767509319698665,0.032820206491809875,0.027966073380656032,33.76039864406779,11.670519898305086,57.40682881355932
3.4587976089043044,2.242325911814901,3.715316457320383,0.0436345472296073,0.04893914788523608,41.256310000000006,12.386977491525425,57.92680847457627
3.424038821082411,2.236657722531566,3.6495088958628386,0.045370203568298156,0.04592025686312554,41.80220138983051,12.720393966101694,57.094664406779664
3.4425557159681786,2.239112676874678,3.608430369241186,0.03483876776163815,0.0505489187174679,40.567622474576275,12.414772172413793,57.19785084745763
3.425099890274253,2.1080740023520703,3.445333660643737,0.02046404890529698,0.013914112030661016,43.19048603389831,12.926250372881356,57.42354576271186
3.462577766739669,2.0247469579911046,3.332508112414836,0.015062259710249977,-0.00451500027293698,43.60690084745764,12.163016644067797,56.503384745762716
3.4785553534709255,1.9189954589580536,3.3008947363933343,-0.0013825643894377407,0.005770868107112023,41.741452644067806,11.456637084745763,56.13072372881356
